run_id,timestamp,symbol,strategy,side,mode,event,entry_exit,stop,size,signal_price,intended_price,fill_price,slippage,spread_cost,execution_cost,pnl,r_multiple,session_bucket,client_order_id,order_status,filled_qty,remaining_qty,rejection_reason,notes
,2026-04-20T19:00:00+00:00,NET,momentum,buy,backtest,target_or_structure,round_trip,199.3005,6.542,202.51,202.51,203.738472,0.531642,1.063284,1.594927,7.51,0.35,open,,,6.542,0.0,,entry=202.591004
,2026-04-21T13:45:00+00:00,NET,momentum,buy,backtest,target_or_structure,round_trip,203.425162,6.5037,204.86,204.86,207.892317,0.401729,0.803457,1.205186,14.53,1.47,close,,,6.5037,0.0,,entry=204.941944
,2026-04-21T17:00:00+00:00,NET,momentum,buy,backtest,target_or_structure,round_trip,206.58225,6.4336,209.35,209.35,207.327036,0.536253,1.072507,1.60876,-13.55,-0.74,open,,,6.4336,0.0,,entry=209.43374
,2026-04-22T13:45:00+00:00,NET,momentum,buy,backtest,target_or_structure,round_trip,206.9214,6.3147,211.145,211.145,208.036752,0.529507,1.059013,1.58852,-20.16,-0.74,open,,,6.3147,0.0,,entry=211.229458
,2026-04-30T13:30:00+00:00,NET,momentum,buy,backtest,stop_loss,round_trip,209.65455,6.1892,212.17,212.17,209.570688,0.522151,1.044303,1.566454,-16.61,-1.03,close,,,6.1892,0.0,,entry=212.254868
,2026-04-30T15:00:00+00:00,NET,momentum,sell,backtest,target_or_structure,round_trip,207.1165,6.398,202.65,202.65,205.702248,0.522422,1.044845,1.567267,-20.05,-0.69,open,,,6.398,0.0,,entry=202.56894
,2026-05-01T19:15:00+00:00,NET,momentum,buy,backtest,target_or_structure,round_trip,214.168238,5.9034,216.23,216.23,216.833232,0.511412,1.022823,1.534235,3.05,0.24,midday,,,5.9034,0.0,,entry=216.316492
,2026-05-05T13:15:00+00:00,NET,momentum,buy,backtest,target_or_structure,round_trip,222.10335,5.7082,224.16,224.16,228.450875,0.386367,0.772733,1.1591,18.12,1.48,close,,,5.7082,0.0,,entry=224.249664
,2026-05-05T15:15:00+00:00,NET,momentum,buy,backtest,target_or_structure,round_trip,229.295325,5.5696,232.99,232.99,240.562674,0.39357,0.787139,1.180709,31.38,1.49,open,,,5.5696,0.0,,entry=233.083196
,2026-04-13T18:30:00+00:00,PYPL,momentum,buy,backtest,target_or_structure,round_trip,46.837612,28.2206,47.095,47.095,47.647222,0.400327,0.800654,1.200981,11.42,1.47,midday,,,28.2206,0.0,,entry=47.113838
,2026-04-16T13:30:00+00:00,PYPL,momentum,buy,backtest,stop_loss,round_trip,47.8002,27.6785,48.43,48.43,48.429992,0.402195,0.80439,1.206585,8.72,0.49,open,,,27.6785,0.0,,entry=48.449372
,2026-04-17T13:30:00+00:00,PYPL,momentum,buy,backtest,target_or_structure,round_trip,49.480987,27.0731,49.835,49.835,50.399832,0.40634,0.812679,1.219019,12.44,1.23,close,,,27.0731,0.0,,entry=49.854934
,2026-04-17T17:15:00+00:00,PYPL,momentum,buy,backtest,target_or_structure,round_trip,49.73535,27.0058,50.42,50.42,50.719704,0.409354,0.818708,1.228062,13.29,0.7,open,,,27.0058,0.0,,entry=50.440168
,2026-04-21T13:30:00+00:00,PYPL,momentum,buy,backtest,target_or_structure,round_trip,51.037087,26.765,51.37,51.37,51.609348,0.413171,0.826343,1.239514,7.66,0.81,close,,,26.765,0.0,,entry=51.390548
,2026-04-23T18:00:00+00:00,PYPL,momentum,sell,backtest,target_or_structure,round_trip,50.957075,27.5305,50.22,50.22,49.739888,0.413398,0.826797,1.240195,16.75,0.8,open,,,27.5305,0.0,,entry=50.199912
,2026-04-08T13:30:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,718.9182,1.9313,724.56,724.56,736.418387,0.422143,0.844285,1.266428,16.9,1.48,close,,,1.9313,0.0,,entry=724.849824
,2026-04-08T18:45:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,723.711188,1.8368,771.04,771.04,768.322548,0.565613,1.131226,1.69684,-5.56,-0.06,open,,,1.8368,0.0,,entry=771.348416
,2026-04-15T17:45:00+00:00,CAT,momentum,sell,backtest,target_or_structure,round_trip,791.528887,1.8142,777.57,777.57,764.88083,0.420843,0.841685,1.262528,24.17,0.93,open,,,1.8142,0.0,,entry=777.258972
,2026-04-17T13:30:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,765.052575,1.8655,769.13,769.13,777.896523,0.432145,0.86429,1.296435,11.98,1.46,close,,,1.8655,0.0,,entry=769.437652
,2026-04-17T17:15:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,782.13975,1.8311,790.14,790.14,795.13182,0.435028,0.870056,1.305084,11.89,0.78,open,,,1.8311,0.0,,entry=790.456056
,2026-04-21T13:30:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,794.817975,1.8267,798.54,798.54,806.619521,0.439151,0.878302,1.317452,10.78,1.46,close,,,1.8267,0.0,,entry=798.859416
,2026-04-21T15:15:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,797.202,1.8115,811.21,811.21,807.756768,0.586669,1.173338,1.760006,-6.84,-0.26,open,,,1.8115,0.0,,entry=811.534484
,2026-04-22T13:30:00+00:00,CAT,momentum,sell,backtest,stop_loss,round_trip,807.8947,1.8327,798.1,798.1,808.217858,0.588661,1.177323,1.765984,-19.13,-1.03,close,,,1.8327,0.0,,entry=797.78076
,2026-04-23T17:00:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,811.311638,1.7369,831.09,831.09,836.54025,0.579418,1.158835,1.738253,8.89,0.25,open,,,1.7369,0.0,,entry=831.422436
,2026-04-27T15:30:00+00:00,CAT,momentum,sell,backtest,target_or_structure,round_trip,837.017325,1.7588,825.805,825.805,825.550088,0.580765,1.161529,1.742294,-0.13,-0.01,open,,,1.7588,0.0,,entry=825.474678
,2026-04-30T18:15:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,849.580725,1.6546,877.73,877.73,890.663592,0.585315,1.170629,1.755944,20.82,0.44,open,,,1.6546,0.0,,entry=878.081092
,2026-05-05T16:30:00+00:00,CAT,momentum,buy,backtest,target_or_structure,round_trip,893.949525,1.6237,907.25,907.25,898.970268,0.586669,1.173338,1.760006,-14.03,-0.63,open,,,1.6237,0.0,,entry=907.6129
,2026-04-13T13:30:00+00:00,NFLX,momentum,buy,backtest,stop_loss,round_trip,102.433275,14.163,103.02,103.02,103.019984,0.43778,0.87556,1.31334,4.15,0.47,close,,,14.163,0.0,,entry=103.061208
,2026-04-14T17:00:00+00:00,NFLX,momentum,buy,backtest,target_or_structure,round_trip,104.2188,13.952,104.875,104.875,106.247484,0.440939,0.881878,1.322817,14.15,1.45,open,,,13.952,0.0,,entry=104.91695
,2026-04-16T12:45:00+00:00,NFLX,momentum,buy,backtest,target_or_structure,round_trip,106.7325,13.7609,107.36,107.36,107.317056,0.590948,1.181896,1.772844,-1.18,-0.13,close,,,13.7609,0.0,,entry=107.402944
,2026-04-16T20:00:00+00:00,NFLX,momentum,sell,backtest,target_or_structure,round_trip,108.505587,13.7371,107.46,107.46,105.281969,0.439808,0.879616,1.319424,22.14,1.48,close,,,13.7371,0.0,,entry=107.417016
,2026-04-20T17:00:00+00:00,NFLX,momentum,sell,backtest,target_or_structure,round_trip,97.838987,15.5574,96.31,96.31,94.452766,0.446552,0.893104,1.339655,26.34,1.08,open,,,15.5574,0.0,,entry=96.271476
,2026-04-27T19:15:00+00:00,NFLX,momentum,sell,backtest,stop_loss,round_trip,91.864087,16.6731,91.445,91.445,91.900833,0.611266,1.222532,1.833798,-8.21,-1.08,close,,,16.6731,0.0,,entry=91.408422
,2026-04-28T17:00:00+00:00,NFLX,momentum,sell,backtest,target_or_structure,round_trip,91.839025,16.7899,90.32,90.32,90.846324,0.608231,1.216462,1.824693,-9.44,-0.36,open,,,16.7899,0.0,,entry=90.283872
,2026-05-04T14:00:00+00:00,NFLX,momentum,sell,backtest,target_or_structure,round_trip,92.580875,16.3504,92.17,92.17,91.73668,0.451336,0.902673,1.354009,6.9,0.94,close,,,16.3504,0.0,,entry=92.133132
,2026-05-05T16:30:00+00:00,NFLX,momentum,sell,backtest,end_of_data,round_trip,91.428,16.8157,90.03,90.03,88.245284,0.451116,0.902231,1.353347,26.76,1.11,open,,,16.8157,0.0,,entry=89.993988
,2026-04-08T18:30:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,54.672975,27.2253,56.59,56.59,58.281678,0.466872,0.933745,1.400617,49.12,0.93,open,,,27.2253,0.0,,entry=56.612636
,2026-04-09T16:30:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,58.244025,26.4218,60.17,60.17,60.260886,0.636528,1.273055,1.909583,1.77,0.03,open,,,26.4218,0.0,,entry=60.194068
,2026-04-10T13:30:00+00:00,INTC,momentum,buy,backtest,stop_loss,round_trip,61.2465,25.8225,61.635,61.635,61.63499,0.477534,0.955068,1.432602,5.02,0.47,close,,,25.8225,0.0,,entry=61.659654
,2026-04-10T15:45:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,60.598125,25.5741,62.43,62.43,62.514984,0.639199,1.278398,1.917597,1.53,0.03,open,,,25.5741,0.0,,entry=62.454972
,2026-04-13T17:45:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,62.06445,24.9142,64.145,64.145,64.929018,0.643285,1.286569,1.929854,18.89,0.36,open,,,24.9142,0.0,,entry=64.170658
,2026-04-15T13:30:00+00:00,INTC,momentum,buy,backtest,stop_loss,round_trip,63.3612,25.341,63.81,63.81,63.335856,0.644529,1.289058,1.933587,-12.66,-1.05,close,,,25.341,0.0,,entry=63.835524
,2026-04-15T16:15:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,64.333763,24.5201,65.43,65.43,64.809066,0.638822,1.277644,1.916466,-15.87,-0.58,open,,,24.5201,0.0,,entry=65.456172
,2026-04-16T18:00:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,64.1193,23.9373,66.36,66.36,67.54797,0.641208,1.282417,1.923625,27.8,0.51,open,,,23.9373,0.0,,entry=66.386544
,2026-04-17T14:00:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,67.994588,23.5988,68.49,68.49,69.535188,0.487417,0.974833,1.46225,18.18,1.47,close,,,23.5988,0.0,,entry=68.517396
,2026-04-20T18:30:00+00:00,INTC,momentum,sell,backtest,target_or_structure,round_trip,69.322875,24.5747,66.51,66.51,65.641246,0.649386,1.298773,1.948159,20.7,0.3,open,,,24.5747,0.0,,entry=66.483396
,2026-04-23T17:00:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,65.705325,24.4665,67.65,67.65,67.54797,0.661696,1.323393,1.985089,-3.16,-0.07,open,,,24.4665,0.0,,entry=67.67706
,2026-04-27T14:45:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,82.602975,19.3828,85.23,85.23,84.246288,0.657116,1.314231,1.971347,-19.73,-0.38,open,,,19.3828,0.0,,entry=85.264092
,2026-04-28T12:00:00+00:00,INTC,momentum,buy,backtest,stop_loss,round_trip,83.999475,19.2054,84.99,84.99,83.965875,0.649102,1.298204,1.947306,-20.32,-1.03,close,,,19.2054,0.0,,entry=85.023996
,2026-04-29T14:30:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,86.054325,18.3489,87.85,87.85,91.510151,0.490368,0.980735,1.471103,50.05,1.49,open,,,18.3489,0.0,,entry=87.88514
,2026-04-29T18:45:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,90.203925,18.154,91.55,91.55,93.832452,0.502811,1.005623,1.508434,32.94,1.31,open,,,18.154,0.0,,entry=91.58662
,2026-04-30T12:00:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,93.8049,17.8829,94.78,94.78,96.805198,0.512174,1.024349,1.536523,26.83,1.48,close,,,17.8829,0.0,,entry=94.817912
,2026-05-01T16:45:00+00:00,INTC,momentum,buy,backtest,target_or_structure,round_trip,92.438325,17.8126,96.66,96.66,98.705502,0.696134,1.392268,2.088403,35.75,0.47,open,,,17.8126,0.0,,entry=96.698664
,2026-05-05T12:30:00+00:00,INTC,momentum,sell,backtest,stop_loss,round_trip,96.8415,18.3515,95.77,95.77,96.880237,0.706942,1.413884,2.120826,-21.08,-1.03,close,,,18.3515,0.0,,entry=95.731692
,2026-05-05T16:30:00+00:00,INTC,momentum,buy,backtest,end_of_data,round_trip,99.879675,16.3192,106.405,106.405,108.036768,0.700045,1.400089,2.100134,25.93,0.24,open,,,16.3192,0.0,,entry=106.447562
,2026-04-07T15:00:00+00:00,PLTR,momentum,sell,backtest,target_or_structure,round_trip,147.6482,12.0702,146.01,146.01,146.60862,0.706252,1.412503,2.118755,-7.93,-0.39,open,,,12.0702,0.0,,entry=145.951596
,2026-04-08T13:00:00+00:00,PLTR,momentum,buy,backtest,target_or_structure,round_trip,148.203563,11.7342,149.515,149.515,152.256366,0.52962,1.05924,1.58886,23.78,1.48,close,,,11.7342,0.0,,entry=149.574806
,2026-04-08T19:15:00+00:00,PLTR,momentum,sell,backtest,target_or_structure,round_trip,146.8462,12.318,144.36,144.36,139.270054,0.52713,1.054259,1.581389,46.66,1.49,midday,,,12.318,0.0,,entry=144.302256
,2026-04-08T19:45:00+00:00,PLTR,momentum,sell,backtest,stop_loss,round_trip,140.861275,13.1088,139.21,139.21,140.91762,0.73428,1.468559,2.202839,-23.11,-1.03,close,,,13.1088,0.0,,entry=139.154316
,2026-04-09T19:45:00+00:00,PLTR,momentum,sell,backtest,target_or_structure,round_trip,139.743488,13.445,134.01,134.01,130.532192,0.711214,1.422427,2.133641,46.04,0.59,open,,,13.445,0.0,,entry=133.956396
,2026-04-10T14:30:00+00:00,PLTR,momentum,sell,backtest,stop_loss,round_trip,129.086912,14.7896,124.94,124.94,129.138547,0.751391,1.502783,2.254174,-62.83,-1.01,open,,,14.7896,0.0,,entry=124.890024
,2026-04-13T18:00:00+00:00,PLTR,momentum,buy,backtest,target_or_structure,round_trip,129.5952,13.54,131.83,131.83,133.326648,0.537592,1.075184,1.612776,25.26,0.82,open,,,13.54,0.0,,entry=131.882732
,2026-04-14T15:30:00+00:00,PLTR,momentum,buy,backtest,target_or_structure,round_trip,133.7448,13.2255,136.875,136.875,135.815652,0.721438,1.442876,2.164313,-14.73,-0.35,open,,,13.2255,0.0,,entry=136.92975
,2026-04-16T13:00:00+00:00,PLTR,momentum,buy,backtest,target_or_structure,round_trip,134.632575,13.0308,137.79,137.79,143.332644,0.545951,1.091903,1.637854,56.68,1.35,open,,,13.0308,0.0,,entry=137.845116
,2026-04-17T16:00:00+00:00,PLTR,momentum,buy,backtest,target_or_structure,round_trip,143.016563,12.6906,145.95,145.95,146.681304,0.742882,1.485765,2.228647,8.54,0.22,open,,,12.6906,0.0,,entry=146.00838
,2026-04-21T14:45:00+00:00,PLTR,momentum,buy,backtest,target_or_structure,round_trip,143.669925,12.6529,147.06,147.06,147.011172,0.744319,1.488639,2.232958,-1.36,-0.03,open,,,12.6529,0.0,,entry=147.118824
,2026-04-23T13:30:00+00:00,PLTR,momentum,buy,backtest,stop_loss,round_trip,147.0714,12.4631,149.19,149.19,149.189976,0.557884,1.115768,1.673652,13.2,0.49,open,,,12.4631,0.0,,entry=149.249676
,2026-04-24T12:45:00+00:00,PLTR,momentum,sell,backtest,target_or_structure,round_trip,149.2923,12.885,145.33,145.33,142.727068,0.558346,1.116691,1.675037,42.3,0.82,open,,,12.885,0.0,,entry=145.271868
,2026-04-27T15:30:00+00:00,PLTR,momentum,buy,backtest,target_or_structure,round_trip,140.896875,13.2977,144.0,144.0,143.272668,0.764166,1.528331,2.292497,-10.44,-0.25,open,,,13.2977,0.0,,entry=144.0576
,2026-04-29T16:30:00+00:00,PLTR,momentum,sell,backtest,target_or_structure,round_trip,141.2322,13.9862,136.165,136.165,137.144836,0.76436,1.52872,2.293079,-14.47,-0.2,open,,,13.9862,0.0,,entry=136.110534
,2026-05-05T16:30:00+00:00,PLTR,momentum,sell,backtest,end_of_data,round_trip,143.33745,13.552,139.46,139.46,135.299098,0.561276,1.122553,1.683829,54.47,1.02,open,,,13.552,0.0,,entry=139.404216
,2026-04-08T12:30:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,212.297925,9.0942,213.81,213.81,217.003886,0.586313,1.172626,1.758938,21.4,1.47,close,,,9.0942,0.0,,entry=213.895524
,2026-04-09T15:30:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,222.751725,8.7302,225.175,225.175,230.199643,0.594214,1.188428,1.782642,32.51,1.48,open,,,8.7302,0.0,,entry=225.26507
,2026-04-09T18:30:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,228.661913,8.6299,231.56,231.56,231.067536,0.798645,1.597291,2.395936,-5.05,-0.2,midday,,,8.6299,0.0,,entry=231.652624
,2026-04-10T15:45:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,233.2155,8.3531,238.63,238.63,237.784848,0.796067,1.592134,2.388201,-7.86,-0.17,open,,,8.3531,0.0,,entry=238.725452
,2026-04-14T13:30:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,238.158113,8.2743,239.95,239.95,243.724186,0.598827,1.197653,1.79648,23.03,1.47,close,,,8.2743,0.0,,entry=240.04598
,2026-04-14T18:15:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,239.4,8.1618,246.08,246.08,249.440184,0.80903,1.618061,2.427091,26.62,0.48,open,,,8.1618,0.0,,entry=246.178432
,2026-04-16T15:00:00+00:00,AMZN,momentum,sell,backtest,target_or_structure,round_trip,250.614975,8.2636,246.27,246.27,247.093798,0.815229,1.630458,2.445687,-7.62,-0.21,open,,,8.2636,0.0,,entry=246.171492
,2026-04-17T13:15:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,248.347575,8.1194,249.705,249.705,252.618408,0.610684,1.221368,1.832052,17.34,1.47,close,,,8.1194,0.0,,entry=249.804882
,2026-04-20T16:30:00+00:00,AMZN,momentum,sell,backtest,target_or_structure,round_trip,250.7453,8.2695,247.27,247.27,247.203842,0.817647,1.635294,2.45294,-0.27,-0.01,open,,,8.2695,0.0,,entry=247.171092
,2026-04-22T13:30:00+00:00,AMZN,momentum,sell,backtest,target_or_structure,round_trip,252.299175,8.1991,249.36,249.36,251.310484,0.820845,1.641689,2.462534,-16.81,-0.67,close,,,8.1991,0.0,,entry=249.260256
,2026-04-23T15:45:00+00:00,AMZN,momentum,buy,backtest,stop_loss,round_trip,255.110625,7.9016,256.62,256.62,256.619959,0.608394,1.216787,1.825181,5.96,0.47,open,,,7.9016,0.0,,entry=256.722648
,2026-04-29T15:45:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,259.384913,7.742,262.68,262.68,263.36961,0.814698,1.629397,2.444095,4.53,0.17,open,,,7.742,0.0,,entry=262.785072
,2026-05-01T16:15:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,268.058175,7.4736,272.72,272.72,268.912392,0.80975,1.619499,2.429249,-29.27,-0.82,open,,,7.4736,0.0,,entry=272.829088
,2026-05-04T15:30:00+00:00,AMZN,momentum,buy,backtest,stop_loss,round_trip,268.497075,7.3951,271.66,271.66,271.659957,0.602764,1.205527,1.808291,11.7,0.48,open,,,7.3951,0.0,,entry=271.768664
,2026-05-05T15:00:00+00:00,AMZN,momentum,buy,backtest,target_or_structure,round_trip,273.564375,7.2803,277.55,277.55,275.029944,0.80475,1.6095,2.414249,-19.16,-0.64,open,,,7.2803,0.0,,entry=277.66102
,2026-04-07T16:00:00+00:00,NOW,momentum,sell,backtest,stop_loss,round_trip,100.540725,20.0589,99.78,99.78,100.580941,0.803643,1.607285,2.410928,-16.87,-1.05,midday,,,20.0589,0.0,,entry=99.740088
,2026-04-09T13:30:00+00:00,NOW,momentum,sell,backtest,target_or_structure,round_trip,100.0495,20.0953,98.76,98.76,96.100913,0.589962,1.179924,1.769886,39.67,1.49,midday,,,20.0953,0.0,,entry=98.720496
,2026-04-09T19:45:00+00:00,NOW,momentum,sell,backtest,target_or_structure,round_trip,97.317687,21.43,94.46,94.46,89.805908,0.597233,1.194465,1.791698,80.49,1.3,open,,,21.43,0.0,,entry=94.422216
,2026-04-10T16:15:00+00:00,NOW,momentum,sell,backtest,target_or_structure,round_trip,88.510725,24.8791,84.6,84.6,83.643444,0.836983,1.673965,2.510948,22.96,0.23,open,,,24.8791,0.0,,entry=84.56616
,2026-04-14T13:30:00+00:00,NOW,momentum,buy,backtest,target_or_structure,round_trip,88.303688,23.8923,89.055,89.055,90.628225,0.642165,1.28433,1.926495,27.77,1.48,close,,,23.8923,0.0,,entry=89.090622
,2026-04-16T13:30:00+00:00,NOW,momentum,buy,backtest,target_or_structure,round_trip,89.0169,23.3355,92.37,92.37,98.11074,0.660139,1.320278,1.980417,106.1,1.34,open,,,23.3355,0.0,,entry=92.406948
,2026-04-21T13:30:00+00:00,NOW,momentum,buy,backtest,stop_loss,round_trip,98.882175,22.6795,99.72,99.72,99.719984,0.678569,1.357139,2.035708,9.5,0.48,close,,,22.6795,0.0,,entry=99.759888
,2026-04-21T15:30:00+00:00,NOW,momentum,buy,backtest,target_or_structure,round_trip,98.8722,22.2657,102.0,102.0,102.2091,0.909554,1.819108,2.728662,3.75,0.05,open,,,22.2657,0.0,,entry=102.0408
,2026-04-22T12:15:00+00:00,NOW,momentum,sell,backtest,stop_loss,round_trip,101.117162,22.7349,100.06,100.06,101.157609,0.914749,1.829497,2.744246,-25.86,-1.04,close,,,22.7349,0.0,,entry=100.019976
,2026-04-23T18:00:00+00:00,NOW,momentum,sell,backtest,target_or_structure,round_trip,88.696187,25.9984,86.505,86.505,84.998986,0.670694,1.341387,2.012081,48.06,0.83,open,,,25.9984,0.0,,entry=86.470398
,2026-04-27T12:15:00+00:00,NOW,momentum,buy,backtest,stop_loss,round_trip,89.55555,25.4718,90.18,90.18,89.519728,0.915638,1.831275,2.746913,-17.74,-1.05,close,,,25.4718,0.0,,entry=90.216072
,2026-04-27T16:15:00+00:00,NOW,momentum,buy,backtest,target_or_structure,round_trip,87.6603,25.2094,90.415,90.415,92.053164,0.688015,1.37603,2.064045,55.37,0.79,open,,,25.2094,0.0,,entry=90.451166
,2026-04-28T12:30:00+00:00,NOW,momentum,sell,backtest,stop_loss,round_trip,91.157325,25.7308,90.735,90.735,91.193788,0.936047,1.872094,2.808141,-12.74,-1.08,close,,,25.7308,0.0,,entry=90.698706
,2026-04-29T17:30:00+00:00,NOW,momentum,sell,backtest,target_or_structure,round_trip,90.225,26.3259,88.2,88.2,88.055208,0.92783,1.85566,2.78349,2.88,0.05,open,,,26.3259,0.0,,entry=88.16472
,2026-04-30T15:00:00+00:00,NOW,momentum,sell,backtest,target_or_structure,round_trip,88.370375,27.0391,85.98,85.98,87.524996,0.938095,1.876189,2.814284,-42.71,-0.65,open,,,27.0391,0.0,,entry=85.945608
,2026-05-01T13:30:00+00:00,NOW,momentum,buy,backtest,target_or_structure,round_trip,87.450825,25.8625,88.24,88.24,89.888268,0.688987,1.377974,2.066961,31.52,1.48,close,,,25.8625,0.0,,entry=88.275296
,2026-05-04T15:45:00+00:00,NOW,momentum,buy,backtest,target_or_structure,round_trip,92.98695,24.2875,95.26,95.26,93.497586,0.917072,1.834143,2.751215,-43.73,-0.78,open,,,24.2875,0.0,,entry=95.298104
,2026-05-05T13:30:00+00:00,NOW,momentum,sell,backtest,target_or_structure,round_trip,92.7513,24.6755,91.99,91.99,90.393155,0.676941,1.353882,2.030824,29.09,1.48,close,,,24.6755,0.0,,entry=91.953204
,2026-05-05T14:45:00+00:00,NOW,momentum,sell,backtest,target_or_structure,round_trip,92.520725,25.7619,89.24,89.24,91.271494,0.929876,1.859752,2.789627,-53.25,-0.62,open,,,25.7619,0.0,,entry=89.204304
,2026-04-07T17:30:00+00:00,BABA,momentum,sell,backtest,target_or_structure,round_trip,120.911525,18.7983,119.465,119.465,119.217668,0.897186,1.794373,2.691559,3.75,0.13,midday,,,18.7983,0.0,,entry=119.417214
,2026-04-14T13:30:00+00:00,BABA,momentum,buy,backtest,target_or_structure,round_trip,127.435613,17.5735,128.005,128.005,129.245662,0.677121,1.354242,2.031364,15.9,1.46,close,,,17.5735,0.0,,entry=128.056202
,2026-04-14T16:30:00+00:00,BABA,momentum,buy,backtest,target_or_structure,round_trip,128.069025,17.4355,129.93,129.93,131.232486,0.68198,1.363959,2.045939,27.58,0.83,open,,,17.4355,0.0,,entry=129.981972
,2026-04-16T17:00:00+00:00,BABA,momentum,buy,backtest,stop_loss,round_trip,137.889413,16.4986,138.98,138.98,138.979978,0.687984,1.375969,2.063953,9.0,0.48,midday,,,16.4986,0.0,,entry=139.035592
,2026-04-17T15:00:00+00:00,BABA,momentum,buy,backtest,stop_loss,round_trip,141.036525,16.1883,142.2,142.2,142.199977,0.690684,1.381367,2.072051,9.42,0.48,open,,,16.1883,0.0,,entry=142.25688
,2026-04-20T15:15:00+00:00,BABA,momentum,sell,backtest,target_or_structure,round_trip,141.247238,16.5377,139.765,139.765,140.096016,0.925466,1.850932,2.776399,-6.4,-0.25,open,,,16.5377,0.0,,entry=139.709094
,2026-04-21T14:45:00+00:00,BABA,momentum,sell,backtest,target_or_structure,round_trip,139.598125,16.6341,138.57,138.57,136.40454,0.687802,1.375604,2.063406,26.56,1.47,open,,,16.6341,0.0,,entry=138.514572
,2026-04-21T19:15:00+00:00,BABA,momentum,sell,backtest,target_or_structure,round_trip,137.477837,17.0997,136.35,136.35,135.774288,0.698387,1.396775,2.095162,14.57,0.72,midday,,,17.0997,0.0,,entry=136.29546
,2026-04-21T19:45:00+00:00,BABA,momentum,sell,backtest,target_or_structure,round_trip,136.069325,17.4381,134.54,134.54,135.419146,0.941326,1.882652,2.823978,-16.27,-0.59,close,,,17.4381,0.0,,entry=134.486184
,2026-04-23T17:00:00+00:00,BABA,momentum,sell,backtest,target_or_structure,round_trip,134.365075,17.4769,133.31,133.31,131.092294,0.694985,1.38997,2.084955,28.6,1.48,open,,,17.4769,0.0,,entry=133.256676
,2026-04-24T18:45:00+00:00,BABA,momentum,buy,backtest,target_or_structure,round_trip,133.310888,17.5402,134.46,134.46,135.665712,0.709747,1.419493,2.12924,20.65,0.98,open,,,17.5402,0.0,,entry=134.513784
,2026-04-30T19:45:00+00:00,BABA,momentum,buy,backtest,target_or_structure,round_trip,131.620125,17.9541,132.51,132.51,131.862234,0.949503,1.899005,2.848508,-12.58,-0.74,close,,,17.9541,0.0,,entry=132.563004
,2026-05-01T14:30:00+00:00,BABA,momentum,buy,backtest,target_or_structure,round_trip,131.425612,17.7934,133.0,133.0,131.837244,0.942659,1.885317,2.827976,-21.64,-0.75,open,,,17.7934,0.0,,entry=133.0532
,2026-05-04T15:45:00+00:00,BABA,momentum,buy,backtest,target_or_structure,round_trip,133.435575,17.3772,134.94,134.94,134.706096,0.937326,1.874652,2.811979,-5.0,-0.18,open,,,17.3772,0.0,,entry=134.993976
,2026-05-05T13:30:00+00:00,BABA,momentum,sell,backtest,stop_loss,round_trip,134.39515,17.5574,133.27,133.27,134.448908,0.939901,1.879802,2.819702,-21.63,-1.05,close,,,17.5574,0.0,,entry=133.216692
,2026-04-08T12:45:00+00:00,ARM,momentum,buy,backtest,target_or_structure,round_trip,142.597613,16.1118,143.885,143.885,146.573784,0.699901,1.399801,2.099702,32.03,1.48,close,,,16.1118,0.0,,entry=143.942554
,2026-04-09T15:30:00+00:00,ARM,momentum,sell,backtest,stop_loss,round_trip,148.580525,16.089,146.08,146.08,148.639957,0.948159,1.896317,2.844476,-42.13,-1.02,open,,,16.089,0.0,,entry=146.021568
